순번,국토부 코드,정산 코드,정류장 코드,정류장명,행정구역코드,시도명,시군구명,읍면동명,버스안내단말기 설치유무,와이좌표,엑스좌표
1706,186004741,8003045,43410,LG생활건강기술연구원,3020012800,대전광역시,유성구,장동,O,36.38482,127.36226
1707,186004743,8001318,43420,대덕대학교,3020012800,대전광역시,유성구,장동,O,36.39007,127.362274
1708,186004740,8001319,43430,대덕대학교,3020012800,대전광역시,유성구,장동,O,36.390736,127.36219
1709,186004746,8001104,43440,대전광역시인재개발원,3020012800,대전광역시,유성구,장동,X,36.401127,127.362724
1710,186004747,8001105,43450,대전광역시인재개발원,3020012800,대전광역시,유성구,장동,X,36.4019,127.36307
1711,186004749,8001293,43460,한국연구재단,3020012800,대전광역시,유성구,장동,X,36.385647,127.363686
1712,186004346,8001705,43470,방현동,3020012900,대전광역시,유성구,방현동,X,36.40505,127.36704
1713,186004345,8001706,43480,방현동,3020012900,대전광역시,유성구,방현동,X,36.405373,127.36723
1714,186004347,8003004,43490,화암네거리,3020012900,대전광역시,유성구,방현동,X,36.407158,127.37362
1715,186004348,8070028,45560,대전시립제1노인병원,3020012900,대전광역시,유성구,방현동,X,36.406475,127.372154
1716,186004349,8005747,81610,중앙백신연구소,3020012900,대전광역시,유성구,방현동,X,36.407692,127.37629
1717,186004887,8003041,43500,국가정보자원관리원,3020013000,대전광역시,유성구,화암동,O,36.39692,127.37347
1718,186004888,8001727,43510,삼양사중앙연구소,3020013000,대전광역시,유성구,화암동,X,36.395798,127.37362
1719,186004897,8003005,43520,화암네거리,3020013000,대전광역시,유성구,화암동,X,36.41027,127.37747
1720,186004898,8002539,43530,전자디자인고,3020013000,대전광역시,유성구,화암동,O,36.4124,127.377914
1721,186004901,8002540,43560,전자디자인고,3020013000,대전광역시,유성구,화암동,O,36.4132,127.37845
1722,186004903,8005530,43570,국립과학수사연구원,3020013000,대전광역시,유성구,화암동,X,36.407368,127.38314
1723,186004904,8005531,43580,국립과학수사연구원,3020013000,대전광역시,유성구,화암동,X,36.406384,127.38499
1724,186004896,8005975,45410,중앙백신연구소,3020013000,대전광역시,유성구,화암동,X,36.408226,127.37681
1725,186004894,8005976,45630,중앙백신연구소,3020013000,대전광역시,유성구,화암동,X,36.407936,127.37671
1726,186004893,8005943,46010,한국천문연구원,3020013000,대전광역시,유성구,화암동,X,36.399807,127.3743
1727,186004890,8005944,46020,한국천문연구원,3020013000,대전광역시,유성구,화암동,O,36.40003,127.374054
1728,186004895,8005794,81630,중앙백신연구소,3020013000,대전광역시,유성구,화암동,X,36.408188,127.376724
1729,186004029,8001320,43540,북대전IC네거리,3020013100,대전광역시,유성구,화암동,O,36.417835,127.378105
1730,186004032,8005846,82230,테크노밸리1단지,3020013100,대전광역시,유성구,관평동,X,36.421185,127.38115
1731,186004033,8005812,82280,테크노밸리1단지,3020013100,대전광역시,유성구,관평동,X,36.420933,127.38143
1732,186004618,8001206,42380,반석네거리,3020013200,대전광역시,유성구,하기동,O,36.38665,127.31836
1733,186004638,8002662,42420,지족역,3020013200,대전광역시,유성구,하기동,O,36.384727,127.32008
1734,186004639,8002660,42430,지족역,3020013200,대전광역시,유성구,하기동,O,36.384914,127.32023
1735,186004867,8002110,42980,신성동주민센터,3020013200,대전광역시,유성구,하기동,O,36.388905,127.346725
1736,186004868,8002111,42990,신성동주민센터,3020013200,대전광역시,유성구,하기동,X,36.38917,127.34697
1737,186004858,8002052,43590,송림마을2단지,3020013200,대전광역시,유성구,하기동,O,36.38645,127.32136
1738,186004857,8002849,43600,하기중학교,3020013200,대전광역시,유성구,하기동,O,36.385853,127.321304
1739,186004859,8002053,43610,송림마을3단지,3020013200,대전광역시,유성구,하기동,O,36.389603,127.32316
1740,186004860,8002054,43620,송림마을4단지,3020013200,대전광역시,유성구,하기동,O,36.38938,127.32336
1741,186004862,8005860,43630,송림마을5.6단지,3020013200,대전광역시,유성구,하기동,O,36.39114,127.330894
1742,186004861,8005619,43640,송림마을5.6단지,3020013200,대전광역시,유성구,하기동,O,36.391037,127.32985
1743,186005216,8007542,43660,송림마을5단지,3020013200,대전광역시,유성구,하기동,X,36.39113,127.32917
1744,186004630,8002056,43990,송림마을1단지,3020013200,대전광역시,유성구,하기동,O,36.388508,127.31767
1745,186004864,8005900,45230,하기동,3020013200,대전광역시,유성구,하기동,X,36.38441,127.33991
1746,186004865,8005979,45440,하기동,3020013200,대전광역시,유성구,하기동,X,36.38476,127.33997
1747,186004506,8005969,82070,군인아파트노인정,3020013300,대전광역시,유성구,추목동,X,36.415867,127.33618
1748,186004829,8005670,82070,군인아파트,3020013300,대전광역시,유성구,추목동,X,36.416744,127.338295
1749,186004830,8002489,43650,합동군사대학교,3020013300,대전광역시,유성구,추목동,X,36.412903,127.34553
1750,186004828,8005970,82210,군인아파트종점,3020013300,대전광역시,유성구,추목동,X,36.418064,127.33674
1751,186004695,8002491,43700,자운대네거리,3020013400,대전광역시,유성구,자운동,O,36.395054,127.34872
1752,186004696,8003098,43700,자운동종점,3020013400,대전광역시,유성구,자운동,X,36.39478,127.34899
1753,186004687,8002435,43670,국군대전병원,3020013400,대전광역시,유성구,자운동,X,36.40057,127.3458
1754,186004689,8002811,43680,국군대전병원,3020013400,대전광역시,유성구,자운동,X,36.402084,127.34605
1755,186004692,8002436,43690,국방지형정보단,3020013400,대전광역시,유성구,자운동,X,36.40766,127.34624
1756,186004698,8002490,43710,자운대네거리,3020013400,대전광역시,유성구,자운동,O,36.394432,127.34977
1757,186004537,8005662,81290,애경연구원,3020013400,대전광역시,유성구,자운동,X,36.392185,127.350945
1758,186004538,8005757,82010,애경연구원,3020013400,대전광역시,유성구,자운동,X,36.39207,127.35103
1759,186004507,8001764,43720,복지관,3020013500,대전광역시,유성구,신봉동,X,36.40888,127.33706
1760,186004510,8002103,43740,자운초등학교,3020013500,대전광역시,유성구,신봉동,X,36.412624,127.33711
1761,186004516,8002070,43750,수운교입구,3020013500,대전광역시,유성구,신봉동,O,36.412918,127.34116
1762,186004509,8005653,81680,자운상가,3020013500,대전광역시,유성구,신봉동,X,36.413765,127.337074
1763,186004511,8005736,82180,복지관,3020013500,대전광역시,유성구,신봉동,X,36.408287,127.33726
1764,186004512,8005966,82190,군인아파트,3020013500,대전광역시,유성구,신봉동,X,36.410587,127.33727
1765,186004514,8005671,82200,자운상가,3020013500,대전광역시,유성구,신봉동,X,36.41376,127.33733
1766,186004434,8002169,43760,안산산성,3020013700,대전광역시,유성구,안산동,X,36.412582,127.29774
1767,186004549,8002166,43770,안산교,3020013700,대전광역시,유성구,안산동,X,36.41784,127.29636
1768,186004553,8002167,43780,안산교,3020013700,대전광역시,유성구,안산동,X,36.41631,127.29798
1769,186004554,8002170,43790,안산동,3020013700,대전광역시,유성구,안산동,X,36.41467,127.2985
1770,186004431,8070047,43800,안산1통,3020013700,대전광역시,유성구,안산동,X,36.41061,127.29953
1771,186004432,8070036,46030,안산1통,3020013700,대전광역시,유성구,안산동,X,36.410435,127.299576
1772,186004433,8070035,46040,안산산성,3020013700,대전광역시,유성구,안산동,X,36.413048,127.298
1773,186004452,8001186,43810,국방과학연구소입구,3020013800,대전광역시,유성구,외삼동,X,36.406063,127.303024
1774,186004453,8001188,43820,국방과학연구소입구,3020013800,대전광역시,유성구,외삼동,X,36.40603,127.303154
1775,186004455,8002264,43840,외삼삼거리,3020013800,대전광역시,유성구,외삼동,O,36.39941,127.31029
1776,186004454,8002260,43830,외삼1통,3020013900,대전광역시,유성구,반석동,O,36.398483,127.31013
1777,186004976,8001678,43850,반석동,3020013900,대전광역시,유성구,반석동,X,36.38946,127.29953
1778,186001448,8001190,43860,군수사령부,3020013900,대전광역시,유성구,반석동,O,36.38994,127.30378
1779,186004803,8001189,43870,군수사령부,3020013900,대전광역시,유성구,반석동,O,36.38969,127.30335
1780,186004305,8001676,43880,반석2통,3020013900,대전광역시,유성구,반석동,O,36.390854,127.30856
1781,186004304,8001675,43890,반석2통,3020013900,대전광역시,유성구,반석동,O,36.3903,127.30674
1782,186004940,8005571,43900,외삼중학교,3020013900,대전광역시,유성구,반석동,O,36.39399,127.31086
1783,186004941,8005570,43910,외삼중학교,3020013900,대전광역시,유성구,반석동,X,36.39425,127.31105
1784,186004228,8002189,43920,반석마을입구,3020013900,대전광역시,유성구,반석동,O,36.395317,127.31203
1785,186004944,8005906,43930,반석마을5단지,3020013900,대전광역시,유성구,반석동,O,36.391582,127.312584
1786,186004227,8002187,43940,반석마을입구,3020013900,대전광역시,유성구,반석동,O,36.39504,127.31281
1787,186004978,8001677,43950,반석역3번출구,3020013900,대전광역시,유성구,반석동,O,36.392006,127.31382
1788,186004229,8001681,43970,반석역,3020013900,대전광역시,유성구,반석동,O,36.391644,127.31474
1789,186004230,8001680,43980,반석역,3020013900,대전광역시,유성구,반석동,O,36.39146,127.315445
1790,186004942,8005907,45240,반석마을5단지,3020013900,대전광역시,유성구,반석동,O,36.390675,127.31187
1791,186004943,8005857,45250,반석초등학교,3020013900,대전광역시,유성구,반석동,O,36.390633,127.312256
1792,186004802,8007020,45940,노은3지구종점,3020013900,대전광역시,유성구,반석동,X,36.37567,127.305504
1793,186004291,8002530,44000,전력연구원,3020014000,대전광역시,유성구,문지동,O,36.39053,127.39064
1794,186004292,8002529,44010,국립문화유산연구원,3020014000,대전광역시,유성구,문지동,O,36.39028,127.390755
1795,186004293,8002885,44020,LG화학기술연구원,3020014000,대전광역시,유성구,문지동,X,36.390236,127.39686
1796,186004294,8002884,44030,KAIST문지캠퍼스,3020014000,대전광역시,유성구,문지동,O,36.390175,127.40006
1797,186004295,8001657,44040,문지네거리,3020014000,대전광역시,유성구,문지동,X,36.390182,127.40303
1798,186004296,8001656,44050,문지네거리,3020014000,대전광역시,유성구,문지동,O,36.38891,127.40483
1799,186004777,8002207,44060,문지초등학교입구,3020014000,대전광역시,유성구,문지동,O,36.396286,127.404785
1800,186004297,8001658,44070,문지네거리,3020014000,대전광역시,유성구,문지동,X,36.390724,127.4051
1801,186004752,8005599,44080,한남대대덕캠퍼스,3020014100,대전광역시,유성구,전민동,X,36.4007,127.39162
1802,186004753,8005600,44090,한남대대덕캠퍼스,3020014100,대전광역시,유성구,전민동,O,36.400333,127.391846
1803,186004759,8001331,44100,삼성푸른아파트,3020014100,대전광역시,유성구,전민동,O,36.39953,127.39743
1804,186004758,8001332,44110,선비마을,3020014100,대전광역시,유성구,전민동,O,36.399727,127.39738
1805,186004761,8002073,44120,k-water인재개발원,3020014100,대전광역시,유성구,전민동,X,36.405052,127.397545
1806,186004764,8002074,44130,LH연구원,3020014100,대전광역시,유성구,전민동,X,36.40469,127.397675
1807,186004765,8002071,44140,LH연구원,3020014100,대전광역시,유성구,전민동,O,36.40553,127.39795
1808,186004766,8002072,44150,LH연구원,3020014100,대전광역시,유성구,전민동,O,36.40562,127.39795
1809,186004768,8002535,44160,전민동주민센터,3020014100,대전광역시,유성구,전민동,O,36.399548,127.399574
1810,186004770,8002536,44170,전민동주민센터,3020014100,대전광역시,유성구,전민동,O,36.39973,127.40078
1811,186004774,8002026,44180,세종아파트,3020014100,대전광역시,유성구,전민동,O,36.39971,127.40374
1812,186004775,8002025,44190,세종아파트,3020014100,대전광역시,유성구,전민동,O,36.399532,127.40378
1813,186004783,8002533,44200,태광산업중앙연구소,3020014100,대전광역시,유성구,전민동,X,36.403587,127.40498
1814,186004780,8007030,44210,태광산업중앙연구소,3020014100,대전광역시,유성구,전민동,O,36.40358,127.40483
1815,186004778,8002531,44220,엑스포아파트,3020014100,대전광역시,유성구,전민동,O,36.397938,127.404785
1816,186004779,8002532,44230,전민중학교,3020014100,대전광역시,유성구,전민동,O,36.400772,127.404816
1817,186004784,8002208,44240,엑스포아파트,3020014100,대전광역시,유성구,전민동,O,36.39646,127.405
1818,186004782,8002537,44250,전민중학교,3020014100,대전광역시,유성구,전민동,O,36.400837,127.40498
1819,186004762,8003087,45840,대덕특구체육공원,3020014100,대전광역시,유성구,전민동,X,36.403206,127.39759
1820,186004763,8003088,45850,대덕특구체육공원,3020014100,대전광역시,유성구,전민동,X,36.402363,127.397606
1821,186004751,8003124,45910,대한항공기술연구원,3020014100,대전광역시,유성구,전민동,X,36.40287,127.38908
1822,186004750,8003123,45920,대한항공기술연구원,3020014100,대전광역시,유성구,전민동,X,36.40275,127.38879
1823,186004790,8005965,81380,엑스포아파트4단지,3020014100,대전광역시,유성구,전민동,X,36.397884,127.406235
1824,186004755,8005744,81460,한의학연구원,3020014100,대전광역시,유성구,전민동,X,36.39977,127.39383
1825,186004754,8005797,81470,SK주유소,3020014100,대전광역시,유성구,전민동,X,36.4001,127.393166
1826,186004792,8005740,81490,엑스포코아,3020014100,대전광역시,유성구,전민동,X,36.400425,127.40658
1827,186004788,8005666,81520,엑스포아파트1단지,3020014100,대전광역시,유성구,전민동,X,36.401585,127.405975
1828,186004785,8005739,81530,청구나래아파트,3020014100,대전광역시,유성구,전민동,X,36.402126,127.405
1829,186004781,8005802,81540,청구나래아파트,3020014100,대전광역시,유성구,전민동,X,36.402653,127.404854
1830,186004791,8005665,81940,엑스포코아,3020014100,대전광역시,유성구,전민동,X,36.40037,127.406334
1831,186004786,8005850,82030,엑스포아파트4단지,3020014100,대전광역시,유성구,전민동,X,36.39773,127.40579
1832,186004789,8005801,82040,엑스포아파트1단지,3020014100,대전광역시,유성구,전민동,X,36.40174,127.40605
1833,186004680,8002047,44260,원촌동솔로몬로파크,3020014200,대전광역시,유성구,원촌동,X,36.37677,127.403275
1834,186004684,8002373,44270,원촌삼거리,3020014200,대전광역시,유성구,원촌동,O,36.381092,127.40632
1835,186004685,8002374,44280,원촌삼거리,3020014200,대전광역시,유성구,원촌동,X,36.381145,127.40661
1836,186004681,8003110,45900,원촌동솔로몬로파크,3020014200,대전광역시,유성구,원촌동,X,36.377296,127.40477
1837,186004682,8007101,46100,싸이언스빌3가,3020014200,대전광역시,유성구,원촌동,O,36.384968,127.40511
1838,186004683,8007102,46110,싸이언스빌3가,3020014200,대전광역시,유성구,원촌동,X,36.384987,127.40534
1839,186004832,8102775,44400,탑립육교,3020014300,대전광역시,유성구,탑립동,X,36.410786,127.39411
1840,186004833,8102776,44410,탑립육교,3020014300,대전광역시,유성구,탑립동,X,36.410706,127.39426
1841,186004835,8002767,44290,탑립1통,3020014300,대전광역시,유성구,탑립동,X,36.40883,127.39574
1842,186004837,8005667,44300,탑립1통,3020014300,대전광역시,유성구,탑립동,X,36.40894,127.39585
1843,186004840,8002769,44310,탑립1통산의절,3020014300,대전광역시,유성구,탑립동,X,36.409542,127.39847
1844,186004839,8002768,44320,탑립1통산의절,3020014300,대전광역시,유성구,탑립동,X,36.40971,127.39842
1845,186004843,8002765,44330,탑립동,3020014300,대전광역시,유성구,탑립동,X,36.41055,127.40434
1846,186004853,8005899,44360,조폐공사ID본부,3020014300,대전광역시,유성구,탑립동,X,36.41389,127.41135
1847,186004854,8005896,44370,뉴로스,3020014300,대전광역시,유성구,탑립동,X,36.41744,127.41149
1848,186004855,8005898,44380,조폐공사ID본부,3020014300,대전광역시,유성구,탑립동,O,36.41438,127.41159
1849,186004856,8005897,44390,뉴로스,3020014300,대전광역시,유성구,탑립동,O,36.417477,127.41175
1850,186004838,8002766,44300,탑립1통,3020014300,대전광역시,유성구,탑립동,X,36.408726,127.39604
1851,186004851,8005953,45420,화인테크,3020014300,대전광역시,유성구,탑립동,X,36.419888,127.41007
1852,186004850,8005955,45430,대청ENG,3020014300,대전광역시,유성구,탑립동,X,36.41205,127.40983
1853,186004846,8070031,46050,청벽산공원네거리,3020014300,대전광역시,유성구,탑립동,X,36.413025,127.406235
1854,186004845,8070032,46060,청벽산공원네거리,3020014300,대전광역시,유성구,탑립동,X,36.41277,127.40592
1855,186004852,8005954,46250,화인테크,3020014300,대전광역시,유성구,탑립동,X,36.42005,127.41027
1856,187001485,8007599,35850,둔산2동주민센터,3020014400,대전광역시,유성구,용산동,X,36.353645,127.38086
1857,186004831,8002775,44400,탑립육교,3020014400,대전광역시,유성구,용산동,X,36.411274,127.39456
1858,186004834,8002776,44410,탑립육교,3020014400,대전광역시,유성구,용산동,X,36.41125,127.39476
1859,186004619,8005552,44340,미건테크노월드,3020014400,대전광역시,유성구,용산동,O,36.422806,127.406654
1860,186004967,8005551,44350,미건테크노월드,3020014400,대전광역시,유성구,용산동,X,36.422634,127.40646
1861,186004608,8005511,44420,테크노밸리11.12단지,3020014400,대전광역시,유성구,용산동,O,36.417664,127.39526
1862,186004609,8005512,44430,"푸르지오하임1,2단지",3020014400,대전광역시,유성구,용산동,O,36.41755,127.39538
1863,186004614,8005506,44440,대덕밸리용신교,3020014400,대전광역시,유성구,용산동,O,36.425495,127.40122
1864,186004615,8005505,44450,대덕밸리용신교,3020014400,대전광역시,유성구,용산동,X,36.425415,127.40135
1865,186004616,8005542,44460,대덕밸리용신교,3020014400,대전광역시,유성구,용산동,X,36.425552,127.402054
1866,186004617,8005543,44470,대덕밸리용신교,3020014400,대전광역시,유성구,용산동,O,36.425636,127.40244
1867,186004613,8003089,45860,한국방송통신대학교,3020014400,대전광역시,유성구,용산동,O,36.414448,127.40096
1868,186004612,8003090,45870,한국방송통신대학교,3020014400,대전광역시,유성구,용산동,X,36.41428,127.400764
1869,187001481,8007189,46280,현대아울렛남문,3020014400,대전광역시,유성구,용산동,O,36.42222,127.39723
1870,187001503,8007490,46680,현대아울렛북문,3020014400,대전광역시,유성구,용산동,O,36.42474,127.39917
1871,187001482,8007593,47070,용산고등학교,3020014400,대전광역시,유성구,용산동,X,36.420444,127.39719
1872,187001483,8007594,47080,용산고등학교,3020014400,대전광역시,유성구,용산동,X,36.4202,127.39733
1873,186004607,8002805,47090,테크노밸리12단지,3020014400,대전광역시,유성구,용산동,O,36.417316,127.39279
1874,186004606,8002804,47120,테크노밸리12단지,3020014400,대전광역시,유성구,용산동,O,36.417107,127.39259
1875,186004610,8005807,81770,용산고,3020014400,대전광역시,유성구,용산동,X,36.420555,127.3973
1876,186004611,8002293,82060,용산고,3020014400,대전광역시,유성구,용산동,X,36.42016,127.39733
1877,186004423,8070002,45570,한국가스기술공사,3020014500,대전광역시,유성구,봉산동,X,36.435658,127.390335
1878,186004319,8001780,44480,협진운수,3020014500,대전광역시,유성구,봉산동,X,36.445457,127.38392
1879,186004413,8001783,44490,봉산동기점,3020014500,대전광역시,유성구,봉산동,X,36.448254,127.384605
1880,186004320,8001778,44500,협진운수,3020014500,대전광역시,유성구,봉산동,X,36.44489,127.38408
1881,186004322,8001179,44770,휴먼시아아파트,3020014500,대전광역시,유성구,봉산동,O,36.438026,127.385185
1882,186004316,8070004,45590,송강중학교,3020014500,대전광역시,유성구,봉산동,X,36.43804,127.38177
1883,186004315,8070003,45600,송강중학교,3020014500,대전광역시,유성구,봉산동,X,36.43789,127.38274
1884,186004073,8001285,46770,대광로제비앙아파트,3020014500,대전광역시,유성구,봉산동,O,36.44269,127.38441
1885,186004074,8001286,46780,대광로제비앙아파트,3020014500,대전광역시,유성구,봉산동,X,36.44248,127.38485
1886,186004310,8003056,82530,구즉초등학교,3020014500,대전광역시,유성구,봉산동,X,36.43996,127.381805
1887,186004047,8070001,45580,한국가스기술공사,3020014600,대전광역시,유성구,관평동,O,36.434776,127.38992
1888,186004055,8003079,45580,한국가스기술공사,3020014600,대전광역시,유성구,관평동,X,36.43482,127.38994
1889,186004030,8001321,43550,북대전IC네거리,3020014600,대전광역시,유성구,관평동,O,36.417473,127.3783
1890,187001507,8001303,44510,테크노밸리2단지,3020014600,대전광역시,유성구,관평동,O,36.41863,127.383026
1891,187001506,8001304,44520,테크노밸리2단지,3020014600,대전광역시,유성구,관평동,O,36.418896,127.38294
1892,186004037,8001306,44530,테크노밸리4단지,3020014600,대전광역시,유성구,관평동,O,36.42006,127.38592
1893,186004039,8001305,44540,테크노밸리5단지,3020014600,대전광역시,유성구,관평동,O,36.420033,127.38616
1894,186004906,8001556,44550,관평중학교,3020014600,대전광역시,유성구,관평동,O,36.423775,127.38831
1895,186004051,8001555,44560,관평중학교,3020014600,대전광역시,유성구,관평동,O,36.42417,127.38874
1896,186004048,8002640,44570,중일고등학교,3020014600,대전광역시,유성구,관평동,O,36.42135,127.38841
1897,186004050,8002639,44580,중일고등학교,3020014600,대전광역시,유성구,관평동,O,36.42144,127.388626
1898,187001490,8001585,44590,롯데마트대덕점,3020014600,대전광역시,유성구,관평동,O,36.426838,127.38976
1899,187001491,8001586,44600,롯데마트대덕점,3020014600,대전광역시,유성구,관평동,O,36.427063,127.38991
1900,186004056,8005609,44610,웅진에너지,3020014600,대전광역시,유성구,관평동,X,36.43322,127.390335
1901,186004057,8005608,44620,웅진에너지,3020014600,대전광역시,유성구,관평동,X,36.433357,127.390854
1902,186004059,8005601,44630,한신에스메카,3020014600,대전광역시,유성구,관평동,X,36.428604,127.39147
1903,186004908,8005879,44640,테크노밸리6.10단지,3020014600,대전광역시,유성구,관평동,O,36.420303,127.39216
1904,186004058,8005602,44650,한신에스메카,3020014600,대전광역시,유성구,관평동,X,36.428017,127.3914
1905,186004060,8005880,44660,테크노밸리6.10단지,3020014600,대전광역시,유성구,관평동,O,36.420105,127.391975
1906,186004909,8005508,44670,수변공원,3020014600,대전광역시,유성구,관평동,O,36.425644,127.39289
1907,186004910,8005507,44680,수변공원,3020014600,대전광역시,유성구,관평동,O,36.425766,127.39311
1908,186004911,8005535,44690,바이오니아,3020014600,대전광역시,유성구,관평동,X,36.430355,127.39554
1909,186004067,8005957,45400,한들교,3020014600,대전광역시,유성구,관평동,X,36.428307,127.39806
1910,187001495,8007047,47100,테크노밸리6단지,3020014600,대전광역시,유성구,관평동,O,36.41857,127.38797
1911,187001494,8005738,47110,테크노밸리6단지,3020014600,대전광역시,유성구,관평동,O,36.418785,127.38794
1912,186004036,8005971,82290,테크노밸리7단지,3020014600,대전광역시,유성구,관평동,X,36.425167,127.38465
1913,186004317,8003078,45570,한국가스기술공사,3020014700,대전광역시,유성구,송강동,X,36.435482,127.39028
1914,186004475,8001200,44710,그린아파트,3020014700,대전광역시,유성구,송강동,O,36.430603,127.38317
1915,186004476,8002910,44720,한마을아파트,3020014700,대전광역시,유성구,송강동,X,36.43031,127.383286
1916,186004477,8002050,44730,송강초등학교,3020014700,대전광역시,유성구,송강동,O,36.43245,127.38405
1917,186004479,8002909,44740,한마을아파트,3020014700,대전광역시,유성구,송강동,O,36.428967,127.38423
1918,186004481,8002943,44750,한솔아파트,3020014700,대전광역시,유성구,송강동,O,36.432705,127.38438
1919,186004482,8002911,44760,한마을아파트후문,3020014700,대전광역시,유성구,송강동,O,36.42913,127.38439
1920,186004487,8001794,44780,송강전통시장,3020014700,대전광역시,유성구,송강동,O,36.43565,127.386406
1921,186004373,8001178,44790,송강마을아파트,3020014700,대전광역시,유성구,송강동,O,36.437572,127.38576
1922,186004313,8001782,44800,송강마을아파트,3020014700,대전광역시,유성구,송강동,X,36.4376,127.38602
1923,186004484,8001793,44810,송강전통시장,3020014700,대전광역시,유성구,송강동,O,36.43535,127.3863
1924,186004314,8002049,44820,송강전통시장,3020014700,대전광역시,유성구,송강동,O,36.435654,127.38718
1925,186004374,8002048,44830,송강전통시장,3020014700,대전광역시,유성구,송강동,O,36.43543,127.38708
1926,186004489,8001283,44840,북부여성가족원,3020014700,대전광역시,유성구,송강동,O,36.431534,127.38721
1927,186004041,8001284,44850,북부여성가족원,3020014700,대전광역시,유성구,송강동,O,36.429676,127.38679
1928,186004307,8005941,45330,구즉동주민센터입구,3020014700,대전광역시,유성구,송강동,O,36.439846,127.38681
1929,186004308,8005942,45340,구즉동주민센터입구,3020014700,대전광역시,유성구,송강동,X,36.44009,127.38679
1930,186004478,8005972,82220,테크노밸리7단지,3020014700,대전광역시,유성구,송강동,X,36.424995,127.38413
1931,186004409,8003057,82550,휴먼시아 1단지,3020014700,대전광역시,유성구,송강동,X,36.437954,127.382324
1932,186004130,8001211,44860,금고2통,3020014800,대전광역시,유성구,금고동,X,36.458992,127.38511
1933,186004131,8001210,44870,금고2통,3020014800,대전광역시,유성구,금고동,X,36.458904,127.38522
1934,186004136,8001341,44880,대동금탄동입구,3020014800,대전광역시,유성구,금고동,X,36.47203,127.387955
1935,186004137,8001340,44890,대동금탄동입구,3020014800,대전광역시,유성구,금고동,X,36.472107,127.38797
1936,186004134,8001608,44900,금고동매립장,3020014800,대전광역시,유성구,금고동,X,36.460464,127.388626
1937,186004135,8001607,44910,금고동매립장,3020014800,대전광역시,유성구,금고동,X,36.460518,127.38882
1938,186004128,8001208,44920,금고1통,3020014800,대전광역시,유성구,금고동,X,36.46376,127.390366
1939,186004132,8001212,44930,금고동,3020014800,대전광역시,유성구,금고동,X,36.4667,127.39038
1940,186004129,8001209,44940,금고1통,3020014800,대전광역시,유성구,금고동,X,36.46384,127.390465
1941,186004133,8001213,44950,금고동,3020014800,대전광역시,유성구,금고동,X,36.466785,127.39056
1942,187001449,8007337,46420,꽃묘생산단지,3020014800,대전광역시,유성구,금고동,X,36.47412,127.383446
1943,187001451,8007338,46430,꽃묘생산단지,3020014800,대전광역시,유성구,금고동,X,36.47402,127.38343
1944,186004199,8001343,44960,대동보건소,3020014900,대전광역시,유성구,대동,X,36.47581,127.39492
1945,186004200,8001342,44970,대동보건소,3020014900,대전광역시,유성구,대동,X,36.47579,127.39499
1946,186004201,8001336,44980,대동1통,3020014900,대전광역시,유성구,대동,X,36.4853,127.39512
1947,186004202,8001337,44990,대동1통,3020014900,대전광역시,유성구,대동,X,36.48537,127.395164
1948,186004203,8001334,45000,대동,3020014900,대전광역시,유성구,대동,X,36.47891,127.39544
1949,186004204,8001333,45010,대동,3020014900,대전광역시,유성구,대동,X,36.47894,127.39551
1950,186004205,8001339,45020,대동,3020014900,대전광역시,유성구,대동,X,36.48101,127.39575
1951,186004206,8001338,45030,대동,3020014900,대전광역시,유성구,대동,X,36.48099,127.395836
1952,186004928,8001335,45040,대동2통,3020014900,대전광역시,유성구,대동,X,36.483562,127.39713
1953,186004929,8005539,45050,대동2통,3020014900,대전광역시,유성구,대동,X,36.48357,127.39722
1954,186004187,8001223,45060,금탄동종점,3020015000,대전광역시,유성구,금탄동,X,36.49246,127.38432
1955,186004391,8002094,45070,신동1통,3020015100,대전광역시,유성구,신동,X,36.47508,127.36701
1956,186004392,8002095,45080,신동1통,3020015100,대전광역시,유성구,신동,X,36.475147,127.3671
1957,186004393,8002096,45090,신동2통,3020015100,대전광역시,유성구,신동,X,36.47456,127.37276
1958,186004394,8002097,45100,신동2통,3020015100,대전광역시,유성구,신동,X,36.47465,127.3728
1959,186005222,8003133,46730,신동,3020015100,대전광역시,유성구,신동,O,36.475838,127.36818
1960,186005223,8003134,46740,신동,3020015100,대전광역시,유성구,신동,O,36.4757,127.36955
1961,186005224,8003135,46750,신동천교,3020015100,대전광역시,유성구,신동,O,36.473938,127.37609
1962,186005225,8003136,46760,신동천교,3020015100,대전광역시,유성구,신동,O,36.473835,127.37719
1963,186004209,8001564,45130,둔곡3교,3020015200,대전광역시,유성구,둔곡동,O,36.457825,127.35991
1964,186004210,8001563,45140,둔곡3교,3020015200,대전광역시,유성구,둔곡동,O,36.45786,127.36033
1965,186004207,8001562,45150,둔곡동,3020015200,대전광역시,유성구,둔곡동,O,36.45287,127.35893
1966,186004208,8001561,45160,둔곡동,3020015200,대전광역시,유성구,둔곡동,O,36.452717,127.359116
1967,187001505,8007587,46860,서한이다음2단지,3020015200,대전광역시,유성구,둔곡동,O,36.452316,127.36349
1968,187001489,8007570,46870,우미린아파트,3020015200,대전광역시,유성구,둔곡동,O,36.45538,127.36413
1969,187001487,8007577,46930,씨에이치씨랩,3020015200,대전광역시,유성구,둔곡동,O,36.46003,127.360695
